client_id,district_id,client_age,client_gender,age_group,district_name,region,pop_size,no_of_municip<499,no_of_municip<2000,no_of_municip<10000 ,no_of_municip>10000,no_cities,ratio_urban,avg_salary,unemploymant_95,unemploymant_96,no_of_enterpreneurs,no_crimes_95,no_crimes_96,disp_id,account_id,disp_type,card_id,card_type,card_issued,card_issue_year,card_issue_month,statement_freq,account_date,loan_id,amount_x,duration,payments,status,loan_month,loan_year,tot_trans_amount,tot_trans_count,tot_order_amount,tot_order_count,amount_y,ord_HOUSEHOLD_PAYMENT,ord_INSURANCE_PAYMENT,ord_LEASING_PAYMENT,ord_LOAN_PAYMENT,ord_UNKNOWN,LOS,Target
2987,14,54.0,F,50.0,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,2987,2473,DISPONENT,,,,,,monthly issuance,1996-02-16,,,,,,,,185822.50000000012,182,1996.0,2.0,1996.0,1760.0,0.0,0.0,0.0,236.0,4.0,
2988,33,39.0,M,30.0,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,2988,2474,OWNER,,,,,,monthly issuance,1996-04-20,,,,,,,,252609.4000000001,198,2372.0,2.0,2372.0,121.0,0.0,0.0,0.0,2251.0,4.0,
2989,17,51.0,F,50.0,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,2989,2475,OWNER,,,,,,monthly issuance,1996-10-13,,,,,,,,735078.8999999996,199,8278.0,4.0,8278.0,166.0,3479.0,0.0,0.0,4633.0,3.0,
2990,32,62.0,F,60.0,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,2990,2476,OWNER,,,,,,monthly issuance,1993-12-12,,,,,,,,509437.8999999995,268,2854.0,1.0,2854.0,2854.0,0.0,0.0,0.0,0.0,6.0,
2991,32,58.0,M,50.0,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,2991,2476,DISPONENT,,,,,,monthly issuance,1993-12-12,,,,,,,,509437.8999999995,268,2854.0,1.0,2854.0,2854.0,0.0,0.0,0.0,0.0,6.0,
2992,11,34.0,M,30.0,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,2992,2477,OWNER,,,,,,monthly issuance,1997-02-11,,,,,,,,243219.40000000005,109,3096.0,1.0,3096.0,3096.0,0.0,0.0,0.0,0.0,3.0,
2994,18,36.0,M,30.0,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,2994,2479,OWNER,,,,,,monthly issuance,1993-10-09,,,,,,,,870132.099999999,439,3991.0,3.0,3991.0,3022.0,204.0,0.0,0.0,765.0,6.0,
2995,35,59.0,F,50.0,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,2995,2480,OWNER,465.0,classic,1998-05-15,1998.0,5.0,monthly issuance,1997-09-07,,,,,,,,1506896.6,102,3022.0,1.0,3022.0,0.0,0.0,3022.0,0.0,0.0,2.0,
2996,1,35.0,M,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2996,2481,OWNER,,,,,,monthly issuance,1995-10-28,,,,,,,,85100.0,39,,,,,,,,,4.0,
2997,1,59.0,F,50.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2997,2482,OWNER,,,,,,monthly issuance,1994-02-23,,,,,,,,1485901.900000001,475,9369.0,5.0,9369.0,7381.0,85.0,1721.0,0.0,182.0,6.0,
2998,1,39.0,M,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2998,2483,OWNER,466.0,classic,1998-11-25,1998.0,11.0,monthly issuance,1996-09-29,,,,,,,,1343565.2000000002,168,9922.0,2.0,9922.0,4996.0,0.0,0.0,0.0,4926.0,3.0,
2999,74,21.0,F,20.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2999,2484,OWNER,,,,,,monthly issuance,1993-01-03,,,,,,,,2301899.2000000025,608,4870.0,4.0,4870.0,2343.0,599.0,0.0,0.0,1928.0,7.0,
3000,41,72.0,F,70.0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,3000,2485,OWNER,,,,,,monthly issuance,1997-08-18,,,,,,,,107151.30000000002,60,1944.0,1.0,1944.0,1944.0,0.0,0.0,0.0,0.0,2.0,
3001,1,41.0,M,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3001,2486,OWNER,,,,,,monthly issuance,1993-02-27,5479.0,24516.0,12.0,2043.0,A,1.0,1994.0,6910402.399999991,534,2043.0,1.0,2043.0,0.0,0.0,0.0,2043.0,0.0,7.0,1.0
3002,42,45.0,F,40.0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,3002,2487,OWNER,,,,,,monthly issuance,1995-10-22,,,,,,,,475696.29999999964,311,4717.0,5.0,4717.0,1828.0,842.0,1557.0,0.0,490.0,4.0,
3003,69,27.0,F,20.0,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,3003,2488,OWNER,,,,,,monthly issuance,1993-04-06,,,,,,,,397684.0999999997,302,2030.0,1.0,2030.0,2030.0,0.0,0.0,0.0,0.0,7.0,
3004,69,28.0,M,20.0,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,3004,2488,DISPONENT,,,,,,monthly issuance,1993-04-06,,,,,,,,397684.0999999997,302,2030.0,1.0,2030.0,2030.0,0.0,0.0,0.0,0.0,7.0,
3005,43,69.0,M,60.0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,3005,2489,OWNER,,,,,,monthly issuance,1993-03-09,,,,,,,,795144.1999999984,349,3854.0,1.0,3854.0,3854.0,0.0,0.0,0.0,0.0,7.0,
3006,22,26.0,F,20.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,3006,2490,OWNER,,,,,,monthly issuance,1995-02-21,,,,,,,,1410726.7000000004,310,4175.0,2.0,4175.0,3526.0,0.0,0.0,0.0,649.0,5.0,
3007,76,36.0,M,30.0,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,3007,2491,OWNER,,,,,,monthly issuance,1996-03-01,,,,,,,,531742.4999999997,218,3233.0,2.0,3233.0,1.0,0.0,0.0,0.0,3232.0,4.0,
3008,73,80.0,M,80.0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,3008,2492,OWNER,,,,,,monthly issuance,1997-09-01,,,,,,,,208350.70000000007,87,3741.0,2.0,3741.0,3741.0,0.0,0.0,0.0,0.0,2.0,
3009,62,42.0,F,40.0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,3009,2493,OWNER,,,,,,monthly issuance,1993-03-29,,,,,,,,1419788.7000000004,382,5375.0,1.0,5375.0,5375.0,0.0,0.0,0.0,0.0,7.0,
3010,62,40.0,M,40.0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,3010,2493,DISPONENT,,,,,,monthly issuance,1993-03-29,,,,,,,,1419788.7000000004,382,5375.0,1.0,5375.0,5375.0,0.0,0.0,0.0,0.0,7.0,
3011,74,44.0,M,40.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,3011,2494,OWNER,,,,,,monthly issuance,1994-04-23,,,,,,,,4868985.6000000015,433,7146.0,3.0,7146.0,693.0,2247.0,0.0,0.0,4206.0,6.0,
3012,70,44.0,F,40.0,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,3012,2495,OWNER,,,,,,monthly issuance,1997-03-19,,,,,,,,66400.0,22,856.0,1.0,856.0,0.0,0.0,856.0,0.0,0.0,3.0,
3013,51,50.0,F,50.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,3013,2496,OWNER,,,,,,monthly issuance,1994-05-21,5482.0,165120.0,60.0,2752.0,C,1.0,1996.0,1005186.7999999991,317,7734.0,2.0,7734.0,4982.0,0.0,0.0,2752.0,0.0,6.0,1.0
3014,51,46.0,M,40.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,3014,2496,DISPONENT,,,,,,monthly issuance,1994-05-21,5482.0,165120.0,60.0,2752.0,C,1.0,1996.0,1005186.7999999991,317,7734.0,2.0,7734.0,4982.0,0.0,0.0,2752.0,0.0,6.0,1.0
3015,73,48.0,M,40.0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,3015,2497,OWNER,,,,,,monthly issuance,1993-03-16,,,,,,,,940179.8999999987,354,5841.0,2.0,5841.0,3970.0,0.0,1871.0,0.0,0.0,7.0,
3016,40,22.0,M,20.0,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,3016,2498,OWNER,,,,,,monthly issuance,1996-03-01,,,,,,,,705909.8999999997,185,6021.0,2.0,6021.0,4223.0,0.0,1798.0,0.0,0.0,4.0,
3017,2,59.0,M,50.0,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,3017,2499,OWNER,,,,,,monthly issuance,1996-02-08,,,,,,,,571012.4999999998,254,3903.0,3.0,3903.0,112.0,1858.0,0.0,0.0,1933.0,4.0,
3018,61,22.0,M,20.0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,3018,2500,OWNER,,,,,,monthly issuance,1995-10-26,,,,,,,,226360.30000000016,98,,,,,,,,,4.0,
3019,30,30.0,M,30.0,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,3019,2501,OWNER,467.0,classic,1995-06-05,1995.0,6.0,monthly issuance,1994-02-26,,,,,,,,2267321.1000000024,414,4411.0,3.0,4411.0,524.0,745.0,0.0,0.0,3142.0,6.0,
3020,32,57.0,F,50.0,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,3020,2502,OWNER,,,,,,monthly issuance,1996-10-21,,,,,,,,329372.1999999999,115,3885.0,1.0,3885.0,3885.0,0.0,0.0,0.0,0.0,3.0,
3021,1,38.0,M,30.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3021,2503,OWNER,,,,,,monthly issuance,1993-03-05,,,,,,,,1479806.1000000008,370,6279.0,1.0,6279.0,6279.0,0.0,0.0,0.0,0.0,7.0,
3022,1,45.0,F,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3022,2503,DISPONENT,,,,,,monthly issuance,1993-03-05,,,,,,,,1479806.1000000008,370,6279.0,1.0,6279.0,6279.0,0.0,0.0,0.0,0.0,7.0,
3023,16,41.0,M,40.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,3023,2504,OWNER,468.0,classic,1995-01-30,1995.0,1.0,monthly issuance,1993-12-09,,,,,,,,3069596.5000000037,340,5513.0,1.0,5513.0,5513.0,0.0,0.0,0.0,0.0,6.0,
3024,60,71.0,M,70.0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,3024,2505,OWNER,,,,,,monthly issuance,1996-05-16,,,,,,,,253084.8000000001,170,1961.0,2.0,1961.0,1961.0,0.0,0.0,0.0,0.0,4.0,
3025,60,67.0,F,60.0,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,3025,2505,DISPONENT,,,,,,monthly issuance,1996-05-16,,,,,,,,253084.8000000001,170,1961.0,2.0,1961.0,1961.0,0.0,0.0,0.0,0.0,4.0,
3026,22,53.0,M,50.0,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,3026,2506,OWNER,469.0,classic,1998-06-07,1998.0,6.0,issuance after transaction,1996-07-12,,,,,,,,2225635.4,179,10076.0,1.0,10076.0,10076.0,0.0,0.0,0.0,0.0,3.0,
3027,62,40.0,M,40.0,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,3027,2507,OWNER,,,,,,monthly issuance,1996-12-28,,,,,,,,390171.2999999999,127,4556.0,1.0,4556.0,4556.0,0.0,0.0,0.0,0.0,3.0,
3028,34,68.0,F,60.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,3028,2508,OWNER,,,,,,monthly issuance,1993-03-14,,,,,,,,583874.4999999994,334,2193.0,1.0,2193.0,2193.0,0.0,0.0,0.0,0.0,7.0,
3029,43,30.0,M,30.0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,3029,2509,OWNER,,,,,,monthly issuance,1997-06-13,,,,,,,,1886680.500000001,158,13400.0,3.0,13400.0,7073.0,1950.0,0.0,0.0,4377.0,3.0,
3030,68,24.0,F,20.0,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,3030,2510,OWNER,,,,,,monthly issuance,1993-08-28,,,,,,,,2735354.800000003,490,7918.0,3.0,7918.0,6922.0,904.0,0.0,0.0,92.0,6.0,
3031,40,34.0,F,30.0,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,3031,2511,OWNER,,,,,,monthly issuance,1994-05-01,,,,,,,,1631185.1000000015,358,5755.0,2.0,5755.0,2696.0,0.0,0.0,0.0,3059.0,6.0,
3032,40,41.0,M,40.0,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,3032,2511,DISPONENT,,,,,,monthly issuance,1994-05-01,,,,,,,,1631185.1000000015,358,5755.0,2.0,5755.0,2696.0,0.0,0.0,0.0,3059.0,6.0,
3035,27,35.0,M,30.0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,3035,2513,OWNER,,,,,,monthly issuance,1993-07-22,,,,,,,,587155.099999999,357,2655.0,1.0,2655.0,2655.0,0.0,0.0,0.0,0.0,6.0,
3036,16,59.0,F,50.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,3036,2514,OWNER,470.0,classic,1996-09-02,1996.0,9.0,monthly issuance,1995-08-13,,,,,,,,1371430.4000000004,232,4001.0,1.0,4001.0,4001.0,0.0,0.0,0.0,0.0,4.0,
3037,64,58.0,M,50.0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,3037,2515,OWNER,471.0,classic,1997-06-09,1997.0,6.0,monthly issuance,1995-10-24,,,,,,,,1249341.1,135,,,,,,,,,4.0,
3038,6,54.0,F,50.0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,3038,2516,OWNER,,,,,,monthly issuance,1995-11-16,5486.0,466608.0,48.0,9721.0,C,6.0,1997.0,1377431.3000000003,212,9721.0,1.0,9721.0,0.0,0.0,0.0,9721.0,0.0,4.0,1.0
3039,55,31.0,F,30.0,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,3039,2517,OWNER,,,,,,issuance after transaction,1996-11-10,,,,,,,,1659311.2999999998,134,11769.0,1.0,11769.0,11769.0,0.0,0.0,0.0,0.0,3.0,
3041,4,73.0,F,70.0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,3041,2519,OWNER,,,,,,monthly issuance,1993-01-15,,,,,,,,754147.5999999987,374,1599.0,1.0,1599.0,1599.0,0.0,0.0,0.0,0.0,7.0,
3042,18,32.0,F,30.0,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,3042,2520,OWNER,,,,,,monthly issuance,1995-07-25,,,,,,,,307921.9999999999,194,2355.0,1.0,2355.0,2355.0,0.0,0.0,0.0,0.0,4.0,
3043,63,48.0,F,40.0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,3043,2521,OWNER,,,,,,monthly issuance,1995-05-19,,,,,,,,2200617.600000002,248,6002.0,1.0,6002.0,6002.0,0.0,0.0,0.0,0.0,5.0,
3044,36,54.0,M,50.0,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,3044,2522,OWNER,,,,,,monthly issuance,1996-01-21,,,,,,,,1771676.5000000005,191,,,,,,,,,4.0,
3045,10,50.0,F,50.0,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,3045,2523,OWNER,,,,,,monthly issuance,1993-05-11,,,,,,,,444677.59999999957,522,2015.0,4.0,2015.0,1819.0,41.0,0.0,0.0,155.0,7.0,
3046,1,75.0,F,70.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3046,2524,OWNER,,,,,,monthly issuance,1994-12-19,,,,,,,,583456.9999999995,238,2550.0,1.0,2550.0,2550.0,0.0,0.0,0.0,0.0,5.0,
3047,45,24.0,M,20.0,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,3047,2525,OWNER,,,,,,monthly issuance,1995-05-08,,,,,,,,832477.2999999995,271,5337.0,2.0,5337.0,2408.0,0.0,0.0,0.0,2929.0,5.0,
3048,16,77.0,F,70.0,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,3048,2526,OWNER,,,,,,monthly issuance,1996-07-04,,,,,,,,352364.99999999994,148,3964.0,1.0,3964.0,3964.0,0.0,0.0,0.0,0.0,3.0,
3049,6,33.0,M,30.0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,3049,2527,OWNER,,,,,,monthly issuance,1993-03-19,,,,,,,,5627031.699999996,480,8096.6,2.0,8096.6,5774.0,0.0,2322.6,0.0,0.0,7.0,
3050,6,32.0,F,30.0,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,3050,2527,DISPONENT,,,,,,monthly issuance,1993-03-19,,,,,,,,5627031.699999996,480,8096.6,2.0,8096.6,5774.0,0.0,2322.6,0.0,0.0,7.0,
3051,65,72.0,M,70.0,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,3051,2528,OWNER,,,,,,monthly issuance,1993-03-25,,,,,,,,572129.7999999991,324,2824.0,1.0,2824.0,2824.0,0.0,0.0,0.0,0.0,7.0,
3054,74,42.0,M,40.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,3054,2530,OWNER,,,,,,monthly issuance,1996-07-02,,,,,,,,1582684.3000000005,216,8176.0,3.0,8176.0,99.0,3698.0,0.0,0.0,4379.0,3.0,
3055,51,69.0,M,60.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,3055,2531,OWNER,,,,,,monthly issuance,1996-12-21,,,,,,,,269564.0000000001,119,1614.0,1.0,1614.0,1614.0,0.0,0.0,0.0,0.0,3.0,
3056,38,41.0,F,40.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,3056,2532,OWNER,472.0,classic,1997-11-24,1997.0,11.0,monthly issuance,1996-12-24,,,,,,,,2530914.700000001,133,12133.0,1.0,12133.0,12133.0,0.0,0.0,0.0,0.0,3.0,
3057,38,38.0,M,30.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,3057,2532,DISPONENT,,,,,,monthly issuance,1996-12-24,,,,,,,,2530914.700000001,133,12133.0,1.0,12133.0,12133.0,0.0,0.0,0.0,0.0,3.0,
3058,49,56.0,F,50.0,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,3058,2533,OWNER,,,,,,monthly issuance,1995-06-27,,,,,,,,545696.7999999998,207,,,,,,,,,5.0,
3059,61,22.0,M,20.0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,3059,2534,OWNER,,,,,,monthly issuance,1993-06-03,,,,,,,,843019.2999999991,417,3410.0,2.0,3410.0,2190.0,0.0,0.0,0.0,1220.0,7.0,
3060,61,40.0,M,40.0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,3060,2535,OWNER,,,,,,monthly issuance,1997-01-21,,,,,,,,738752.3999999996,162,4516.0,3.0,4516.0,4273.0,153.0,0.0,0.0,90.0,3.0,
3061,61,34.0,F,30.0,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,3061,2535,DISPONENT,,,,,,monthly issuance,1997-01-21,,,,,,,,738752.3999999996,162,4516.0,3.0,4516.0,4273.0,153.0,0.0,0.0,90.0,3.0,
3062,41,69.0,F,60.0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,3062,2536,OWNER,,,,,,monthly issuance,1994-10-28,,,,,,,,605881.3999999994,252,3136.0,1.0,3136.0,3136.0,0.0,0.0,0.0,0.0,5.0,
3063,27,29.0,M,20.0,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,3063,2537,OWNER,473.0,classic,1998-12-22,1998.0,12.0,monthly issuance,1997-02-09,,,,,,,,2483642.2000000007,158,13540.0,1.0,13540.0,13540.0,0.0,0.0,0.0,0.0,3.0,
3064,42,70.0,M,70.0,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,3064,2538,OWNER,,,,,,monthly issuance,1994-01-30,,,,,,,,728274.5999999994,294,3689.0,1.0,3689.0,3689.0,0.0,0.0,0.0,0.0,6.0,
3065,24,78.0,F,70.0,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,3065,2539,OWNER,,,,,,monthly issuance,1997-04-24,,,,,,,,221778.30000000008,105,3823.0,2.0,3823.0,3823.0,0.0,0.0,0.0,0.0,3.0,
3066,54,18.0,F,10.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,3066,2540,OWNER,474.0,junior,1998-01-24,1998.0,1.0,monthly issuance,1995-04-01,,,,,,,,666016.3999999993,272,,,,,,,,,5.0,
3067,57,48.0,F,40.0,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,3067,2541,OWNER,,,,,,monthly issuance,1994-11-08,,,,,,,,1484834.9000000006,378,5957.0,3.0,5957.0,1822.0,1897.0,0.0,0.0,2238.0,5.0,
3068,57,46.0,M,40.0,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,3068,2541,DISPONENT,,,,,,monthly issuance,1994-11-08,,,,,,,,1484834.9000000006,378,5957.0,3.0,5957.0,1822.0,1897.0,0.0,0.0,2238.0,5.0,
3069,21,56.0,M,50.0,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,3069,2542,OWNER,,,,,,monthly issuance,1993-08-07,,,,,,,,888199.4999999992,489,3380.0,3.0,3380.0,435.0,308.0,0.0,0.0,2637.0,6.0,
3070,46,79.0,M,70.0,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,3070,2543,OWNER,,,,,,monthly issuance,1993-02-13,,,,,,,,815531.4999999985,378,2145.0,1.0,2145.0,2145.0,0.0,0.0,0.0,0.0,7.0,
3071,38,33.0,F,30.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,3071,2544,OWNER,,,,,,monthly issuance,1996-12-04,,,,,,,,447057.99999999994,197,3514.0,4.0,3514.0,2920.0,33.0,0.0,0.0,561.0,3.0,
3072,1,64.0,M,60.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3072,2545,OWNER,,,,,,monthly issuance,1996-12-04,5491.0,428784.0,48.0,8933.0,C,2.0,1998.0,699659.7999999996,192,12954.0,4.0,12954.0,2637.0,713.0,0.0,8933.0,671.0,3.0,1.0
3073,1,62.0,F,60.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3073,2545,DISPONENT,,,,,,monthly issuance,1996-12-04,5491.0,428784.0,48.0,8933.0,C,2.0,1998.0,699659.7999999996,192,12954.0,4.0,12954.0,2637.0,713.0,0.0,8933.0,671.0,3.0,1.0
3074,1,41.0,M,40.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3074,2546,OWNER,,,,,,monthly issuance,1994-12-08,,,,,,,,1820334.4000000032,334,9513.5,4.0,9513.5,2985.0,480.0,4896.5,0.0,1152.0,5.0,
3075,74,59.0,M,50.0,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,3075,2547,OWNER,475.0,gold,1998-05-31,1998.0,5.0,monthly issuance,1995-04-28,,,,,,,,2303020.4000000022,249,5492.0,1.0,5492.0,5492.0,0.0,0.0,0.0,0.0,5.0,
3076,57,37.0,F,30.0,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,3076,2548,OWNER,,,,,,monthly issuance,1996-01-06,,,,,,,,476866.99999999977,165,,,,,,,,,4.0,
3077,50,66.0,F,60.0,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,3077,2549,OWNER,,,,,,monthly issuance,1993-11-12,,,,,,,,750089.6999999994,335,2085.0,1.0,2085.0,2085.0,0.0,0.0,0.0,0.0,6.0,
3078,50,68.0,M,60.0,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,3078,2549,DISPONENT,,,,,,monthly issuance,1993-11-12,,,,,,,,750089.6999999994,335,2085.0,1.0,2085.0,2085.0,0.0,0.0,0.0,0.0,6.0,
3079,67,57.0,M,50.0,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,3079,2550,OWNER,476.0,classic,1997-07-06,1997.0,7.0,monthly issuance,1995-11-11,,,,,,,,1208776.0999999999,310,7347.0,4.0,7347.0,6828.0,67.0,0.0,0.0,452.0,4.0,
3080,5,48.0,F,40.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,3080,2551,OWNER,,,,,,monthly issuance,1996-02-08,,,,,,,,2816496.600000001,239,16809.0,3.0,16809.0,11601.0,0.0,2390.0,0.0,2818.0,4.0,
